purchase_value,user_lifetime_event_count,unique_session_count_cumulative_y,user_lifetime_purchase_count,days_since_previous_purchase,q1_purchase,q2_purchase,q3_purchase,mean_discounted_proportion,purchase_repeat_product%,fb_session,email_session,purchase_session_duration,product_id_count,cumulative_product_id_count,repeated_purchase_in_60d,weekend_purchase,mac_purchase,iphone_purchase,mobile_purchase
59500,19,1,1,999,False,True,False,0,0,False,False,3811,2,2,0,1,False,True,False
128250,108,5,1,999,False,False,True,0,0,False,False,774,7,7,0,0,False,False,False
36000,8,1,1,999,False,True,False,0,0,False,False,1717,2,2,0,1,False,True,False
54990,15,1,1,999,False,True,False,0,0,False,False,2178,1,1,0,1,False,True,False
237900,48,1,1,999,False,True,False,0,0,False,False,1342,13,13,0,1,False,False,False
51100,16,1,1,999,False,True,False,0,0,False,False,624,2,2,0,1,False,True,False
77200,20,4,1,999,False,True,False,0,0,False,False,1146,3,3,0,1,False,True,False
62600,26,1,1,999,False,True,False,0,0,False,False,1588,3,3,0,0,False,True,False
143600,41,6,1,999,False,True,False,0,0,False,True,5105,10,10,0,0,False,False,False
156000,69,6,2,266,True,False,False,0,0,False,True,1508,7,7,1,0,False,False,False
120400,87,6,3,7,True,False,False,0,0,False,True,1132,9,16,0,0,False,False,False
99500,22,6,1,999,False,True,False,0,0,False,False,812,4,4,0,0,True,False,False
17800,16,3,1,999,False,True,False,0,0,False,False,71,1,1,0,0,False,True,False
125000,3,1,1,999,False,True,False,0,0,False,False,1109,1,1,0,0,False,False,False
53500,13,1,1,999,False,True,False,0,0,False,False,2699,3,3,0,0,False,True,False
75700,32,3,1,999,False,True,False,0,0,False,False,628,6,6,0,0,False,False,False
85200,22,1,1,999,False,True,False,0,0,False,False,2360,4,4,0,0,False,True,False
35600,215,79,1,999,False,False,True,0,0,False,False,108,2,2,0,0,False,False,False
73000,47,45,1,999,False,True,False,0,0,False,False,2546,6,6,1,0,False,False,False
77400,113,45,2,7,False,True,False,0,0,False,False,1760,5,11,1,0,False,False,False
81700,184,45,3,8,False,True,False,0,0,False,False,1689,5,16,1,0,False,False,False
112300,298,45,4,24,False,False,True,0,0,False,False,1253,4,20,1,0,False,False,False
119800,358,45,5,35,False,False,True,0,0,False,False,750,4,24,1,0,False,False,False
87500,404,45,6,14,False,False,True,0,1,False,False,623,2,26,1,0,False,False,False
242100,429,45,7,28,False,False,True,0,0,False,False,1590,4,30,0,0,False,False,False
74200,454,45,8,75,False,False,False,0,0,False,False,510,4,34,0,0,False,False,False
188050,465,45,9,61,True,False,False,0,0,False,False,1123,6,40,1,1,False,False,False
219600,479,45,10,19,True,False,False,0,0,False,True,108,2,42,0,1,False,False,False
79000,16,5,1,999,False,True,False,0,0,False,False,2238,1,1,0,0,False,False,False
92700,90,4,1,999,False,True,False,0,0,False,False,5383,7,7,0,0,False,False,False
33600,29,8,1,999,False,True,False,0,0,False,False,867,2,2,0,0,False,False,False
116500,12,1,1,999,False,True,False,0,0,False,False,696,2,2,0,0,False,True,False
108000,68,25,1,999,False,True,False,0,0,False,False,1832,5,5,1,0,False,False,False
203300,136,25,2,5,False,True,False,0,0,False,False,2204,5,5,1,0,False,False,False
135900,186,25,3,1,False,True,False,0,0,False,False,938,7,12,1,0,False,False,False
144100,210,25,4,6,False,True,False,0,0,False,False,833,6,18,1,0,False,False,False
147900,296,25,5,21,False,True,False,0,0,False,False,1824,8,26,1,0,False,False,False
107600,338,25,6,7,False,False,True,0,0,False,False,1870,7,33,1,0,False,False,False
226700,402,25,7,7,False,False,True,0,0,False,False,1089,9,42,1,0,False,False,False
340800,756,25,8,55,False,False,True,0,0,False,False,1617,13,13,1,0,False,False,False
327400,781,25,9,6,False,False,True,0,0,False,False,1499,10,52,1,0,False,False,False
155300,818,25,10,14,False,False,True,0,0,False,False,1037,7,59,1,0,False,False,False
129600,831,25,11,35,False,False,False,0,1,False,False,405,6,65,1,0,False,False,False
395900,850,25,12,7,False,False,False,0,0,False,False,712,16,81,0,0,False,False,False
255000,10,8,1,999,False,True,False,0,0,False,False,4829,1,1,0,0,True,False,False
267800,73,7,1,999,False,True,False,0,0,False,False,506,14,14,0,0,False,True,False
155100,36,24,1,999,False,True,False,0,0,False,False,1806,8,8,1,0,False,True,False
148726,104,24,2,26,False,True,False,0,0,False,False,4265,9,9,1,0,True,False,False
95763,201,24,3,24,False,False,True,0,0,False,False,2917,6,15,1,0,True,False,False
145900,238,24,4,33,False,False,True,0,0,False,False,1250,7,22,0,0,True,False,False
31300,58,15,1,999,False,True,False,0,0,False,False,1168,2,2,1,0,False,False,False
157500,73,15,2,1,False,True,False,0,0,False,False,2346,1,3,1,0,False,False,False
270000,82,15,3,0,False,True,False,0,1,False,False,246,1,4,0,0,False,False,False
418000,18,2,1,999,False,True,False,1,0,False,False,551,1,1,0,0,False,False,False
139990,28,2,2,65,False,False,True,0,0,False,False,160,1,1,0,1,False,False,False
29800,4,5,1,999,False,True,False,0,0,False,False,602,2,2,0,0,False,True,False
299990,27,1,1,999,False,True,False,1,0,False,False,3013,2,2,0,0,False,True,False
110600,92,1,1,999,False,True,False,0,0,False,False,5922,4,4,0,0,False,False,False
66800,11,1,1,999,False,True,False,0,0,False,False,475,4,4,0,0,True,False,False
150000,7,2,1,999,False,True,False,1,0,False,False,546,1,1,0,0,False,True,False
52500,18,2,1,999,False,True,False,0,0,False,False,2858,2,2,0,0,False,True,False
17800,30,6,1,999,False,True,False,0,0,False,False,345,1,1,0,0,False,True,False
284400,32,3,1,999,False,True,False,0,0,False,False,2960,14,14,0,1,False,False,False
209000,54,5,1,999,False,True,False,0,1,False,False,68,1,1,1,1,True,False,False
209000,65,5,2,32,False,True,False,0,0,False,False,687,1,1,0,0,False,False,False
71900,35,1,1,999,False,True,False,0,0,False,False,1052,5,5,0,1,False,False,False
53700,7,1,1,999,False,True,False,0,0,False,False,3311,2,2,0,1,False,True,False
165500,10,1,1,999,True,False,False,1,0,False,True,677,6,6,0,0,True,False,False
132400,27,1,1,999,False,True,False,1,0,False,False,1036,4,4,0,1,False,True,False
30000,18,21,1,999,False,True,False,0,1,False,False,239,1,1,1,1,False,True,False
32500,38,21,2,0,False,True,False,0,0,False,False,243,1,2,1,1,False,True,False
63700,59,21,3,6,False,True,False,0,1,False,False,214,2,2,1,1,False,True,False
30000,65,21,4,0,False,True,False,0,0,False,False,474,1,1,0,1,False,True,False
43900,69,21,5,139,False,False,False,0,1,False,False,258,2,2,1,1,False,True,False
43900,75,21,6,13,False,False,False,0,1,False,False,862,2,2,1,1,False,True,False
43900,83,21,7,1,False,False,False,0,0,False,False,223,2,2,1,1,False,True,False
52900,88,21,8,50,False,False,False,0,0,False,False,2047,2,2,1,0,False,True,False
43900,95,21,9,25,True,False,False,0,1,False,False,130,2,2,1,1,False,True,False
64700,101,21,10,18,True,False,False,0,0,False,False,160,2,2,1,0,False,True,False
97550,109,21,11,1,True,False,False,0,0,False,False,1,4,4,1,0,False,True,False
41300,116,21,12,8,True,False,False,0,0,False,False,373,2,2,1,1,False,True,False
37500,125,21,13,47,False,True,False,0,0,False,False,207,1,1,1,0,False,True,False
185000,82,6,1,999,False,True,False,0,0,False,False,778,1,1,0,1,False,False,False
156800,22,3,1,999,False,True,False,0,0,False,False,1535,5,5,0,1,False,True,False
199000,14,4,1,999,False,True,False,1,0,False,False,1057,3,3,0,1,False,True,False
52500,7,1,1,999,False,True,False,0,0,False,False,3606,1,1,0,1,False,False,False
70000,106,4,1,999,False,True,False,0,0,False,False,3970,8,8,0,1,False,False,False
35200,6,1,1,999,False,True,False,0,0,False,False,786,1,1,0,1,False,True,False
90000,17,1,1,999,False,True,False,1,0,False,False,4564,1,1,0,1,False,True,False
201250,229,12,1,999,False,True,False,0,0,False,False,1139,11,11,0,0,True,False,False
132400,92,15,1,999,False,True,False,0,0,False,False,1702,3,3,1,0,False,False,False
41400,112,15,2,14,False,True,False,0,1,False,False,412,1,1,0,0,False,False,False
133800,22,2,1,999,False,True,False,1,0,False,False,3337,5,5,0,0,False,True,False
64300,119,2,1,999,False,True,False,0,0,False,False,670,4,4,0,0,False,False,False
26000,20,1,1,999,False,True,False,0,0,False,False,1238,1,1,0,0,False,False,False
22700,20,5,1,999,False,True,False,0,0,False,False,585,3,3,0,0,False,True,False
171200,133,8,1,999,False,True,False,0,0,False,False,1934,6,6,0,0,False,True,False
251600,47,7,1,999,False,True,False,0,0,False,False,1016,8,8,0,0,True,False,False
89000,41,43,1,999,False,False,False,0,0,False,True,4451,5,5,1,1,False,False,False
119300,66,43,2,38,False,False,False,0,0,False,False,2439,3,3,1,0,False,False,False
132800,82,43,3,16,False,False,False,0,0,False,False,2712,4,7,1,0,False,False,False
89700,110,43,4,24,True,False,False,0,0,False,False,1521,3,10,1,0,False,False,False
133300,80,6,1,999,False,False,True,0,0,False,False,1043,5,5,0,0,False,False,False
88030,95,6,2,64,False,False,True,0,0,False,False,1536,5,5,1,0,False,True,False
88030,96,6,3,0,False,False,True,0,0,False,False,1536,5,10,1,0,False,True,False
122030,99,6,4,0,False,False,True,0,0,False,False,1536,5,15,1,0,False,True,False
122030,100,6,5,0,False,False,True,0,0,False,False,1536,5,20,0,0,False,True,False
64600,14,1,1,999,False,True,False,1,0,False,False,623,2,2,0,0,True,False,False
111600,70,5,1,999,False,True,False,1,0,False,False,2707,6,6,0,0,False,False,False
185850,83,2,1,999,False,True,False,0,0,False,False,2136,12,12,0,0,False,True,False
247700,96,57,1,999,False,False,True,0,0,False,False,2045,11,11,0,0,False,False,False
317200,126,57,2,87,False,False,True,0,0,False,False,1325,10,21,1,1,False,False,False
151700,131,57,3,15,False,False,False,0,0,False,False,1498,5,26,1,0,False,False,False
162200,151,57,4,34,False,False,False,0,0,False,False,316,6,6,1,1,False,False,False
369204,190,57,5,60,True,False,False,0,0,False,False,193,11,17,0,0,False,False,False
19100,16,26,1,999,False,True,False,0,1,False,False,7133,2,2,1,0,False,False,False
26200,91,26,2,13,False,True,False,0,0,False,False,2138,2,4,1,0,False,False,False
26200,97,26,3,0,False,True,False,0,0,False,False,2138,2,6,1,0,False,False,False
19800,114,26,4,35,False,False,True,0,1,False,False,387,1,1,1,0,False,False,False
28600,132,26,5,18,False,False,True,0,0,False,False,407,3,3,1,0,False,False,False
18900,152,26,6,6,False,False,True,0,0,False,False,3774,2,5,1,0,False,False,False
40200,165,26,7,0,False,False,True,0,0,False,False,3774,3,8,1,0,False,False,False
36000,180,26,8,9,False,False,True,0,1,False,False,130,2,2,1,0,False,False,False
57700,199,26,9,35,False,False,True,0,0,False,False,104,2,4,1,0,False,False,False
34100,206,26,10,47,False,False,False,0,1,False,False,1830,2,6,0,0,False,False,False
65100,211,26,11,106,True,False,False,0,1,False,False,223,1,1,1,0,False,False,False
132200,114,15,1,999,False,True,False,0,0,False,False,753,3,3,0,0,False,True,False
69100,18,19,1,999,False,True,False,0,0,False,False,542,4,4,0,0,False,True,False
69600,24,19,2,308,False,True,False,0,0,False,False,560,3,3,1,0,False,True,False
120500,35,19,3,2,False,True,False,0,0,False,False,3311,5,5,1,1,False,True,False
60100,35,3,1,999,False,True,False,0,0,False,False,2521,3,3,0,0,False,False,False
110900,11,1,1,999,False,True,False,0,0,False,False,377,3,3,0,0,True,False,False
170500,53,1,1,999,False,True,False,0,0,False,False,2376,8,8,0,0,False,True,False
85000,9,1,1,999,False,True,False,1,0,False,False,698,1,1,0,0,False,False,False
160500,11,1,1,999,False,True,False,1,0,False,False,559,2,2,0,0,False,False,False
43500,6,1,1,999,False,False,False,0,0,False,False,254,2,2,0,0,True,False,False
75000,5,2,1,999,False,True,False,0,0,False,False,299,1,1,0,0,False,False,False
62000,21,2,2,99,False,False,True,0,0,False,False,2930,1,1,0,1,False,True,False
111600,17,15,1,999,True,False,False,0,0,False,False,1231,2,2,0,0,False,False,False
91100,18,3,1,999,False,True,False,0,0,False,False,2263,4,4,1,1,False,True,False
171300,31,3,2,2,False,True,False,0,0,False,False,274,4,8,0,0,False,True,False
283900,73,3,3,74,False,False,True,0,0,False,False,3404,10,10,1,1,False,True,False
93100,79,3,4,0,False,False,True,0,0,False,False,3404,2,12,0,1,False,True,False
143400,65,12,1,999,False,True,False,0,0,False,False,2863,11,11,0,1,False,True,False
95400,135,12,2,97,False,False,True,0,0,False,False,1163,8,8,0,1,False,False,False
185300,6,3,1,999,False,False,True,0,0,False,False,4291,3,3,0,0,False,True,False
54600,84,1,1,999,False,True,False,0,0,False,False,2355,5,5,0,0,False,True,False
101800,28,2,1,999,False,True,False,0,0,False,False,873,6,6,0,0,True,False,False
88800,5,15,1,999,False,False,False,0,1,False,False,667,2,2,1,1,False,True,False
104000,12,15,2,59,True,False,False,1,0,False,False,195,1,1,1,0,False,True,False
75500,19,15,3,4,True,False,False,1,0,False,False,188,3,3,1,1,False,True,False
37300,24,15,4,1,True,False,False,0,0,False,False,96,2,5,1,1,False,True,False
35700,30,15,5,6,True,False,False,0,0,False,False,174,1,6,1,1,False,True,False
30400,36,15,6,7,True,False,False,0,0,False,False,1119,2,8,1,1,False,True,False
104600,45,15,7,34,True,False,False,0,0,False,False,480,3,3,1,1,False,True,False
106200,50,2,1,999,False,True,False,0,0,False,False,2058,4,4,0,0,False,False,False
176200,62,2,2,227,True,False,False,0,0,False,False,1157,6,6,0,1,False,True,False
109900,136,2,1,999,False,True,False,0,0,False,False,2085,5,5,0,0,False,False,False
40500,31,1,1,999,False,True,False,0,0,False,False,2395,3,3,0,0,False,True,False
39800,26,7,1,999,False,True,False,0,0,False,False,4400,6,6,0,0,False,False,False
205200,21,1,1,999,False,True,False,0,0,False,False,477,7,7,0,0,False,True,False
114800,21,1,1,999,False,True,False,0,0,False,False,3297,3,3,0,0,True,False,False
62300,11,2,1,999,False,True,False,0,0,False,False,101,3,3,0,0,False,False,False
255000,7,2,1,999,False,True,False,0,0,False,False,447,1,1,0,0,False,False,False
17500,8,13,1,999,False,True,False,0,0,False,False,1441,1,1,1,0,True,False,False
290400,93,13,2,54,False,False,True,0,0,False,False,750,6,7,0,0,True,False,False
101700,51,1,1,999,False,True,False,0,0,False,False,2196,3,3,0,0,False,True,False
95800,12,19,1,999,True,False,False,1,0,False,True,495,4,4,1,0,False,True,False
87300,36,19,2,34,True,False,False,1,0,False,False,893,2,2,0,0,False,True,False
32900,58,19,3,109,False,False,True,1,0,False,False,436,2,2,0,0,False,True,False
63050,75,19,4,174,True,False,False,0,0,False,False,426,4,4,1,0,False,True,False
74800,90,19,5,8,True,False,False,1,0,False,False,986,6,6,1,0,False,True,False
85000,97,19,6,13,True,False,False,0,0,False,False,1807,3,3,0,0,False,True,False
178250,108,1,1,999,False,True,False,0,0,False,False,3012,9,9,0,0,True,False,False
49700,27,4,1,999,False,True,False,0,0,False,False,1525,4,4,0,0,False,False,False
50100,48,8,1,999,False,True,False,0,0,False,False,729,2,2,0,0,False,False,False
41500,93,8,2,87,False,False,True,0,1,False,False,913,1,1,0,0,False,False,False
195900,10,1,1,999,False,True,False,0,0,False,False,2274,1,1,0,0,False,False,False
31900,45,2,1,999,False,True,False,0,0,False,False,2603,3,3,0,0,False,False,False
138000,14,1,1,999,False,True,False,0,0,False,False,411,1,1,0,0,False,True,False
83100,30,4,1,999,False,True,False,0,0,False,False,1612,4,4,1,1,False,False,False
120700,84,4,2,15,False,True,False,0,0,False,False,2547,4,8,0,1,False,False,False
53700,25,1,1,999,True,False,False,0,0,False,False,578,4,4,0,0,False,True,False
58500,72,8,1,999,False,True,False,0,0,False,False,1032,4,4,0,1,False,False,False
50200,9,4,1,999,False,True,False,0,0,False,False,463,3,3,1,1,False,False,False
138000,20,4,2,0,False,True,False,0,0,False,False,463,1,4,0,1,False,False,False
83200,43,9,1,999,False,True,False,0,0,False,False,1114,4,4,1,1,False,False,False
46200,57,9,2,6,False,True,False,0,0,False,False,515,2,2,1,1,False,False,False
103290,97,9,3,55,False,False,True,0,0,False,False,2479,4,4,0,1,False,False,False
35000,6,12,1,999,False,True,False,0,0,False,False,2035,1,1,1,1,False,False,False
35000,41,12,2,3,False,True,False,0,0,False,False,5706,1,2,1,0,False,False,False
125500,54,12,3,0,False,True,False,0,0,False,False,5706,1,3,1,0,False,False,False
35200,67,12,4,0,False,True,False,0,0,False,False,5706,1,4,1,0,False,False,False
35200,79,12,5,0,False,True,False,0,0,False,False,5706,1,5,1,0,False,False,False
42500,93,12,6,0,False,True,False,0,0,False,False,1086,1,6,0,0,False,False,False
144800,16,2,1,999,False,True,False,0,0,False,False,636,1,1,0,1,False,True,False
13800,12,1,1,999,False,True,False,0,0,False,False,639,1,1,1,1,False,True,False
13800,13,1,2,0,False,True,False,0,0,False,False,639,1,2,0,1,False,True,False
73200,8,1,1,999,False,True,False,0,0,False,False,464,1,1,0,1,False,False,False
244300,59,2,1,999,False,True,False,0,0,False,False,3136,9,9,0,0,True,False,False
82150,26,5,1,999,False,True,False,0,0,False,False,777,6,6,0,0,False,True,False
87000,25,2,1,999,False,True,False,0,0,False,False,2082,4,4,0,0,False,True,False
87900,15,1,1,999,False,True,False,0,0,False,False,572,2,2,0,0,False,True,False
96350,165,8,1,999,False,True,False,0,0,False,False,4384,5,5,0,0,False,False,False
36600,34,7,1,999,False,True,False,0,0,False,False,2466,1,1,1,0,False,False,False
36600,39,7,2,0,False,True,False,0,0,False,False,2466,1,2,0,0,False,False,False
39000,37,48,1,999,False,True,False,0,0,False,False,3866,3,3,1,0,False,False,False
38800,71,48,2,5,False,True,False,1,0,False,False,702,2,5,1,0,False,False,False
27500,84,48,3,6,False,True,False,0,1,False,False,576,2,7,1,0,False,False,False
51500,123,48,4,9,False,False,True,0,1,False,False,3420,3,10,1,0,False,False,False
27500,204,48,5,13,False,False,True,0,0,False,False,1594,2,12,1,0,False,False,False
37500,219,48,6,12,False,False,True,0,1,False,False,1778,2,14,1,0,False,False,False
23500,233,48,7,22,False,False,True,0,0,False,False,2609,2,16,1,0,False,False,False
26300,263,48,8,59,False,False,False,0,1,False,False,54,2,18,1,0,False,False,False
37500,273,48,9,13,False,False,False,0,1,False,False,47,2,20,1,0,False,False,False
37500,281,48,10,19,False,False,False,0,1,False,False,32,2,22,1,0,False,False,False
25000,287,48,11,44,True,False,False,0,1,False,False,255,1,1,1,0,False,False,False
25000,292,48,12,5,True,False,False,0,1,False,False,75,1,2,0,0,False,False,False
339000,27,8,1,999,False,True,False,0,0,False,False,988,3,3,0,0,False,True,False
64000,17,1,1,999,False,True,False,0,0,False,False,1302,1,1,0,0,False,False,False
21200,18,1,1,999,False,True,False,0,0,False,False,2634,1,1,0,0,False,True,False
98800,9,3,1,999,True,False,False,0,0,False,False,2875,6,6,0,0,False,True,False
115400,49,3,1,999,False,True,False,0,0,False,False,2998,6,6,0,0,False,True,False
29500,7,1,1,999,False,True,False,1,0,False,False,500,1,1,0,0,False,True,False
87500,21,15,1,999,False,True,False,0,0,False,False,1555,1,2,1,0,True,False,False
463000,131,15,2,0,False,True,False,0,0,False,False,4336,3,9,1,0,True,False,False
315000,193,15,3,0,False,True,False,0,0,False,False,1820,2,16,1,0,True,False,False
600000,250,15,4,1,False,True,False,0,0,False,False,2398,2,22,1,0,True,False,False
36350,259,15,5,0,False,True,False,0,0,False,False,2398,3,30,0,0,True,False,False
75000,16,2,1,999,False,True,False,0,0,False,False,1365,1,1,0,0,False,False,False
54400,10,4,1,999,False,True,False,0,0,False,False,1374,1,1,1,0,False,False,False
54400,11,4,2,0,False,True,False,0,0,False,False,1374,1,2,0,0,False,False,False
50300,23,6,1,999,False,True,False,0,0,False,False,32,5,5,0,0,False,True,False
49800,8,1,1,999,False,True,False,0,0,False,False,726,1,1,0,0,False,True,False
84400,33,1,1,999,False,True,False,0,0,False,False,1531,4,4,1,0,False,False,False
84400,54,1,2,0,False,True,False,0,0,False,False,1531,4,8,0,0,False,False,False
170800,56,7,1,999,False,True,False,0,0,False,False,2571,9,9,0,1,False,True,False
25400,7,2,1,999,False,False,True,0,0,False,False,141,1,1,1,0,False,True,False
105500,34,2,2,9,False,False,True,0,0,False,False,679,4,4,0,0,False,True,False
104400,18,1,1,999,False,True,False,0,0,False,False,1545,3,3,0,1,False,True,False
59400,10,1,1,999,False,True,False,0,0,False,False,803,1,1,0,1,False,True,False
386500,29,4,1,999,False,True,False,0,0,False,False,784,9,9,0,1,True,False,False
19800,16,14,1,999,False,True,False,0,1,False,False,519,1,1,1,1,False,True,False
19800,24,14,2,18,False,False,True,0,0,False,False,482,1,1,1,0,False,True,False
19800,44,14,3,16,False,False,True,0,1,False,False,480,1,1,1,1,False,True,False
34100,57,14,4,14,False,False,True,0,0,False,False,225,2,2,1,1,False,True,False
40700,77,14,5,2,False,False,True,0,0,False,False,554,2,2,1,0,False,True,False
52800,90,14,6,12,False,False,True,0,1,False,False,148,2,2,1,0,False,True,False
52800,101,14,7,0,False,False,True,0,0,False,False,255,2,2,1,0,False,True,False
19800,110,14,8,12,False,False,True,0,1,False,False,919,1,1,1,1,False,True,False
19800,119,14,9,13,False,False,True,0,1,False,False,246,1,1,1,1,False,True,False
39600,123,14,10,9,False,False,True,0,1,False,False,303,1,1,1,0,False,True,False
39600,127,14,11,9,False,False,False,0,1,False,False,244,1,1,1,0,False,True,False
40600,131,14,12,17,False,False,False,0,1,False,False,399,1,1,1,1,False,True,False
40600,137,14,13,21,False,False,False,1,1,False,False,308,1,1,0,1,False,True,False
149400,25,4,1,999,False,False,False,0,0,False,False,3738,6,6,0,0,False,False,False
150000,7,3,1,999,False,True,False,0,0,False,False,1500,1,1,0,0,False,False,False
111300,16,11,1,999,False,False,True,0,0,False,False,859,5,5,1,1,False,True,False
92600,36,11,2,26,False,False,True,0,0,False,False,2529,4,4,1,0,False,True,False
92600,41,11,3,0,False,False,True,0,0,False,False,2529,4,8,1,0,False,True,False
118000,81,11,4,39,False,False,True,0,0,False,False,384,6,6,0,0,False,True,False
65600,17,2,1,999,False,True,False,0,0,False,False,1758,1,1,0,0,False,False,False
126700,39,16,1,999,False,True,False,0,0,False,False,503,5,5,1,0,True,False,False
69500,92,16,2,6,False,True,False,0,1,False,False,1424,3,8,1,0,True,False,False
115800,169,16,3,6,False,False,True,0,0,False,False,2227,4,12,0,0,True,False,False
229050,173,16,4,97,False,False,False,0,0,False,False,551,10,10,1,0,False,False,False
93100,178,16,5,4,False,False,False,0,1,False,True,246,2,2,1,1,False,True,False
150800,189,16,6,16,False,False,False,0,0,False,False,518,7,7,1,0,False,True,False
297800,206,16,7,21,False,False,False,0,0,False,False,390,12,12,0,0,False,True,False
123900,35,3,1,999,False,True,False,0,0,False,False,1336,8,8,0,0,False,True,False
101800,24,49,1,999,False,True,False,0,0,False,False,1091,5,5,1,0,False,False,False
132400,84,49,2,20,False,False,True,0,0,False,False,3620,6,11,1,0,False,False,False
87000,124,49,3,35,False,False,True,0,0,False,False,2703,3,14,1,0,False,False,False
110500,168,49,4,23,False,False,True,0,1,False,False,1316,5,5,1,0,False,False,False
124200,173,49,5,24,False,False,True,0,1,False,False,275,4,9,1,0,False,False,False
142600,179,49,6,17,False,False,False,0,0,False,False,1510,6,15,1,0,False,False,False
106700,190,49,7,33,False,False,False,0,0,False,False,99,5,5,1,0,False,False,False
139350,199,49,8,20,False,False,False,0,0,False,False,1233,5,10,1,0,False,False,False
104100,204,49,9,29,True,False,False,0,0,False,False,144,5,15,1,0,False,False,False
100500,221,49,10,24,True,False,False,0,0,False,False,968,5,20,1,0,False,False,False
107334,227,49,11,20,True,False,False,0,0,False,False,2425,5,25,1,0,False,False,False
108434,239,49,12,15,True,False,False,0,0,False,False,316,4,29,1,0,False,False,False
32300,45,17,1,999,False,False,True,0,0,False,False,431,1,1,0,1,False,False,False
152000,18,6,1,999,False,True,False,0,0,False,False,3488,1,1,1,0,False,False,False
152000,32,6,2,0,False,True,False,0,0,False,False,3488,1,2,0,0,False,False,False
50800,46,2,1,999,False,True,False,0,0,False,False,2141,7,7,0,0,False,False,False
70600,30,4,1,999,False,True,False,0,0,False,False,969,4,4,0,0,False,True,False
231300,49,2,1,999,False,True,False,0,0,False,False,2853,8,8,0,0,False,True,False
54990,53,8,1,999,False,True,False,0,0,False,False,3510,1,1,0,0,False,False,False
294100,46,2,1,999,False,True,False,0,0,False,False,1515,15,15,0,0,False,False,False
131000,64,53,1,999,True,False,False,0,0,False,False,1757,3,3,0,0,True,False,False
29800,25,2,1,999,False,True,False,0,0,False,False,3448,1,1,0,1,False,False,False
100000,23,4,1,999,False,True,False,0,0,False,False,1044,3,3,1,1,True,False,False
93900,48,4,2,30,False,False,True,0,0,False,False,918,3,3,0,0,False,True,False
150900,69,10,1,999,False,True,False,0,0,False,False,2637,4,4,1,0,True,False,False
261400,142,10,2,42,False,False,True,0,0,False,False,87,5,5,1,0,True,False,False
221800,158,10,3,20,False,False,True,0,0,False,False,194,3,8,0,0,True,False,False
249600,167,10,4,71,False,False,False,0,0,False,False,896,3,3,0,0,True,False,False
246800,177,10,5,75,True,False,False,0,0,False,False,448,3,3,1,0,True,False,False
104250,40,8,1,999,False,True,False,0,0,False,False,3148,5,5,0,0,True,False,False
36800,14,4,1,999,False,True,False,0,0,False,False,1374,4,4,1,0,False,True,False
32800,47,4,2,34,False,False,True,0,0,False,False,1100,4,4,0,1,False,True,False
600000,7,2,1,999,False,True,False,0,0,False,False,529,2,2,0,0,True,False,False
462900,20,2,2,238,True,False,False,0,0,False,False,711,3,3,0,0,True,False,False
49300,6,3,1,999,True,False,False,0,0,False,False,217,2,2,0,1,False,True,False
114800,13,10,1,999,False,True,False,0,0,False,False,278,3,3,1,0,False,True,False
75300,32,10,2,13,False,False,True,0,1,False,False,310,2,2,1,0,False,True,False
120300,50,10,3,17,False,False,True,0,0,False,False,358,4,4,1,0,False,True,False
37500,59,10,4,2,False,False,True,0,1,False,False,296,1,1,1,0,False,True,False
52500,71,10,5,12,False,False,True,0,0,False,False,591,1,1,0,1,False,False,False
63200,77,10,6,78,False,False,False,0,0,False,False,53,2,2,0,0,False,True,False
119550,69,3,1,999,False,True,False,0,0,False,False,2317,16,16,0,0,False,False,False
398815,135,7,1,999,False,True,False,0,0,False,False,4216,7,7,1,0,False,False,False
388055,171,7,2,0,False,True,False,0,0,False,False,4216,7,14,0,0,False,False,False
52400,14,3,1,999,False,True,False,0,0,False,False,1261,4,4,0,0,True,False,False
204600,27,1,1,999,False,True,False,0,0,False,False,1092,5,5,0,0,False,True,False
63200,61,9,1,999,False,True,False,0,0,False,False,2700,5,5,0,0,False,False,False
166500,66,2,1,999,False,True,False,0,0,False,False,1137,7,7,0,0,False,False,False
103400,49,1,1,999,False,True,False,0,0,False,False,5918,2,2,0,0,False,False,False
202300,32,13,1,999,False,True,False,0,0,False,False,402,3,3,0,1,False,False,False
82600,33,3,1,999,False,True,False,0,0,False,False,954,6,6,0,0,False,False,False
60000,7,3,1,999,False,True,False,0,0,False,False,666,1,1,1,1,False,True,False
60000,9,3,2,0,False,True,False,0,0,False,False,666,1,2,1,1,False,True,False
60000,10,3,3,0,False,True,False,0,0,False,False,666,1,3,1,1,False,True,False
60000,14,3,4,0,False,True,False,0,0,False,False,666,1,4,0,1,False,True,False
27900,17,3,1,999,False,True,False,0,0,False,False,1479,1,1,1,1,False,False,False
27900,26,3,2,0,False,True,False,0,0,False,False,1479,1,2,0,1,False,False,False
21600,27,8,1,999,False,False,True,0,0,False,False,249,1,1,0,0,False,False,False
52400,53,23,1,999,False,True,False,0,0,False,False,209,4,4,0,1,False,False,False
424600,86,17,1,999,False,True,False,0,0,False,False,3126,17,17,1,1,False,False,False
488600,122,17,2,51,False,False,True,0,0,False,False,1613,18,35,0,0,False,False,False
345000,143,17,3,82,False,False,False,0,0,False,False,1709,16,51,1,0,False,False,False
